id,category,text
55674,건강,그니까 요 그러다 죽어도 아무 인정 안 해주잖아요
55675,건강,무섭긴 하다 증말
55676,건강,뭐 그래서 코로나 안 걸리면 선방 이다
55677,건강,솔직히 무슨 본인 의사 맡긴다 하지만 서도 무언 의 압박
55678,건강,언니 이제 일 년 지나서 몸 마음 건강했었으니 오래 일해 요
55679,건강,뭐 이번 해도 잘 넘기긴 했지 건강하게
55680,건강,그니까 요 몸 건강하게 움직이는 한 열심히 일 합시다
55681,건강,애 들 점점 크니 조금 더 클 때 까지는 개겨보 는걸 로
55682,건강,그러니까 요 언니
55683,건강,우린 정말 정신 건강한 사람 들 같아요
55684,건강,그래서 뭐 든지 할 수 있다며
55685,건강,건강할 때 뭐 많이 해야 된다이 뭐라도 할 수 있지
55686,건강,맞아요 언니 나중 아프고 나면 아무 것 못 함
55687,건강,아프면 뭐 필요없다이
55688,건강,건강할 때 놀고 일 하고 다해 지
55689,건강,내 몸 힘든데 뭘 할 수 있겠어요
55690,건강,건강하게 잘 살고싶다
55691,건강,우리 쉬 면 안된다
55692,건강,맞아요 언니 쉬면은 순간 부터 아프기 시작 하잖아요
55693,건강,마음 허전하면 몸 아파 오는 것 이지
55694,건강,평생 일 할 팔자
55695,건강,이런 일복 어디 있는 거시 고
55696,건강,아이고 둘째 생일 이고 만요
55697,건강,건강하게 잘 자라져서 고맙 구만 요
55698,건강,참 건강하지우리 둘째
55699,건강,밥 만 좀 빨리 먹음 좋것네
55700,건강,안 아프고 잘 크는 것 만 해도 정말 감사한 일 이지 요
55701,건강,변비 좀 있는 거 빼곤 뭐
55702,건강,유산균 먹고 있으니 괜찮겠지
55703,건강,그래서 언니 유산균 집착 하는 구만
55704,건강,안 먹는 것 보단 먹는 게 훨씬 더 좋겠지요
55705,건강,래그 게 얼마나 불편한 건지
55706,건강,먹어야 된다
55707,건강,맞아요 언니 기본 적 인 것 생리 현상 잘 해결 돼야 됩니다
55708,건강,변비 걸리면 얼마나 불편해요
55709,건강,일단 건강 의 최고 잘 먹고 잘싸는거 긋나
55710,건강,많이 먹어야 잘크쥬
55711,건강,우린 이미 컸지만
55712,건강,편식 안 하는것으로 참 다행 인데
55713,건강,우린 어릴 땐 편식 안 하더니 요즘 은 편식 심해 요
55714,건강,뭔가 해줘도 또 안 먹으면 속상하잖 애
55715,건강,우리 애 들 그래요 사먹는건 잘 먹고
55716,건강,과일 좋아하는데 과일 많이 못 사줘가
55717,건강,내 해준 건 입 안 맞고
55718,건강,골고루 먹어야 건강한데 참
55719,건강,우린 과일 내 먹어요
55720,건강,애 들 과자 만 좋아해서 큰일 예요
55721,건강,나도 그렇다 음식 솜씨 없어서
55722,건강,거기 자연드림 음식 은 맛 별 로거
55723,건강,언니 아직 자연드림 먹어요
55724,건강,건강하다는 거 빼고는 메리트 맛좀 좋으면 좋 겠더만
55725,건강,요즘 저 거 뭐 냐 조미료 건강하잖아요
55726,건강,자연드림 에서 거의 사지
55727,건강,맛 참 그렇다이
55728,건강,자연드림 에서만 안 사도 식비 줄겠 구만 요
55729,건강,언니 건강하니 극복 빠르 구만 요
55730,건강,맞지 정신건강 해
55731,건강,맛있는거 먹고 나면 다시 회복 됨
55732,건강,영양 과
55733,건강,영양 과 로 조증
55734,건강,그게 건강한거에요
55735,건강,좀 움직이면 금방 안정 찾을텐데요
55736,건강,또 일 하러가야지 건강하게
55737,건강,나도 너무 스트레스 받고 성질 나면 이리저리 움직 이고 나면 좀 괜찮던데 이제 좀 괜찮아졌어요
55738,건강,이제 쫌 나아졌다
55739,건강,뭐 생각 한 들 돌아오는것도 아니고
55740,건강,언니 스트레스 받지 말고 힘내 시라 요
55741,건강,두통 좀 오지 만 극복 하자
55742,건강,정신승리 정신건강
55743,건강,웃음 서 날립시다요
55744,건강,타이레놀 먹어야 하는거 아니에요
55745,건강,웃는거아 아하
55746,건강,타이레놀 없다
55747,건강,언니 등산 얘기 중 인데 언니 이름 거론 안함
55748,건강,등산 은 다녀오 라
55749,건강,꼭 데려갈 모양 인데 요
55750,건강,얼마나 건강해 질라
55751,건강,들 건강해지래
55752,건강,니 갔다 온
55753,건강,정작 본인 답 없음
55754,건강,답 없나
55755,건강,건강해져야지
55756,건강,들 다녀오면 건강 잃을꺼 같은
55757,건강,건강해지러 가야 되는데 니 좋아하는데
55758,건강,니 등산 좋아하재
55759,건강,난 안좋아 했는데 힘들게 올라가서 내려다 보니 기분 좋더라구요
55760,건강,나도 그랬는 듯 정상 에서 보는 느낌
55761,건강,이제 둘째 없을 때 가족 들 건강 생각 해서 한 번 씩 은 가볼라구요
55762,건강,난 다른 걸 로 건강 찾아보께
55763,건강,거 짐승 이고 뭐 고 건강해야 됨
55764,건강,괜히 신경 쓰이고 난 요즘 병원 가는게 너무 싫다이
55765,건강,건강해야 돈 안 드네 요
55766,건강,뭐 강아지 고 관절 수술 인가 해서 누가 만원 나왔다더니
55767,건강,동물 들 은 보험 같은거 안되잖아요
55768,건강,보험 안되지 그러니깐 멘붕 인 거지
55769,건강,너무 비싸네요
55770,건강,참 비싸긴한데 그렇다고 보험 하기도 그렇고
55771,건강,동물 은 참 여유 시간 과 정성 필요하다
55772,건강,사람 이건 동물 이건 안 아파야야겠다
55773,건강,니 병원 가볼 껴
55774,건강,근처 어디 있노
55775,건강,나도 뭔가 병원 들어가는 돈 제일 아까워요
55776,건강,내 병원 돈 쓰린데 건강 염려 증도 있어가
55777,건강,가을 은 배 도라지 즙 먹어줘야 안 돼요
55778,건강,배도라지
55779,건강,니 사먹나
55780,건강,작두 콩 차도 좀 사서 따뜻한 것 좀 마셔야겠어요
55781,건강,작두 콩 차는 매년 겨울 마시는데 이번 주문 못 했네
55782,건강,자연드림 가봐야겠구먼
55783,건강,언니 즙 같은 거 못 먹겠더라고요
55784,건강,차 를 마셔야 긋어요
55785,건강,나도 즙 은 별로
55786,건강,애 들 때문 작두 콩차 먹였지
55787,건강,카페 파는 거 먹었는데 자연드림 에도 있어요
55788,건강,자연드림 나오 기도 하고 이번 내 어디 사는데 나왓는데 주문 못 했다
55789,건강,초록 땅 아니에요
55790,건강,그런 거 말고 무슨 카페 있거든
55791,건강,나도 카페 찾아서 주문 좀 해야 되겠어요
55792,건강,여러가지 파는 곳
55793,건강,오늘 윗 집 또 전쟁 이다 라이
55794,건강,이제 목 건강 힘써야 함
55795,건강,정신 적 스트레스
55796,건강,우리 집값 은 잊읍시다
55797,건강,또 건강 안좋은 것
55798,건강,쵸 그게 정신 건강 제일 안 좋죠
55799,건강,우하하하 맨 탈 갑 으로 거듭 나야겠는걸
55800,건강,요즘 집값 때문 정말 들 스트레스
55801,건강,정신건강 해로운거 없나
55802,건강,이러다가 언니 해탈 하고 우리 저 촌 으로 가는 거 아니에요
55803,건강,행복지수 높아 보여
55804,건강,언니 요즘 스트레스 다단계 언니 요
55805,건강,어디 로 가꼬 해탈 하고 어디 로 가야 하는가
55806,건강,아하 다단계 언니
55807,건강,사람 은 뭐 스트레스 있구나
55808,건강,더 웃긴거는 또 싫으면 얼굴 표정 에서 표시 윽 시나 데
55809,건강,왜 못 봤지
55810,건강,오늘 윽시 아무 일 없는 척 하는데 안쓰럽더라구요
55811,건강,니 표정 바뀐 적 있나
55812,건강,아하 언니 오늘 은 말 안 했나 말
55813,건강,언니 우리 뭐 얼굴 붉 힐 일이 없잖아요
55814,건강,푸하하하 건강함으로
55815,건강,우리 맨 탈
55816,건강,저런 버르장머리 없는 애 들 보거나 얘기 들음
55817,건강,넘 스트레스 받아요
55818,건강,정신건강 해롭지
55819,건강,기본 안된거 넘 싫어요
55820,건강,내 정신건강 해롭다 증말
55821,건강,그리고 또 비누 공 방 비누 만들러 갔어 유기농 비누
55822,건강,애 들 만 들어가는 곳 거든
55823,건강,비누 유기농 인데 해롭네
55824,건강,애 들 만 명 이서 들어가서 건강하게 만들었지
55825,건강,비누 공 방사 장님 이랑 좀 알고지내는데 울 아파트 살거든
55826,건강,서 일이 또 벌어질게 있어요
55827,건강,내 만나가지고 그날 괜찮으셨냐고
55828,건강,둘째 살 인데 손 살짝 데 였어 비누 녹이는거하다가
55829,건강,아하 우야
55830,건강,암튼 자운 고 바르고 엄청 살짝 이라 다행 이긴 햇 는데
55831,건강,그리고 지나서 사장 님 만났지
55832,건강,뭔가 일어났 구만 요
55833,건강,그래서 그날 많이 힘드셨죠 물으니 괜찮았다고 하시면서 반전
55834,건강,첫째 너무 힘들었데
55835,건강,난 막내 뭔 일 있는줄 알앗는데
55836,건강,찻째 어리지도 않은데
55837,건강,첫째 학년 잖아 여자 고
55838,건강,뭔 숫자 같은 거 실수 한 거 같은데
55839,건강,정신 아픈 거 잖아요
55840,건강,내 정신건강 좋을려면 내 잘해야 된다
55841,건강,요즘 보면 주변 정신건강 문제 있는 사람 너무 많아요
55842,건강,이제 말 안 해야 긋다 내 손해 인 듯
55843,건강,언니 옆 아줌마 자격지심
55844,건강,내 같이 일 하는 언니 안하무인
55845,건강,언니 일 하는 저 사람 백지상태
55846,건강,맞재
55847,건강,그걸 신경 쓰면 내 건강 만 스트레스 인 거지
55848,건강,사람 은 언니 눈 가시 일 듯
55849,건강,더 이상 말 하지 마 요
55850,건강,절대 달라질 사람 아녀요
55851,건강,뭔가 내 팡 터 트리 길 바라는 마음
55852,건강,들 요즘 사람 들 은 본인 잘났고 질투 심고 많고
55853,건강,그리고 너무 기적 이라
55854,건강,그런 거 신경 쓰면 힘들다이
55855,건강,언닌 언니 할 일만 묵묵히 합시다
55856,건강,그게 언니 의 정신건강 지키는 일
55857,건강,더 말 안 하고 묵묵히 있으면 내 건강 좋은 것
55858,건강,그릭 요거트 몸 좋은 거 아니예요
55859,건강,만들기 쉽다던데 만들고싶진 않고
55860,건강,요즘 다이어트 하는 사람 들 많이 챙겨 먹던데
55861,건강,그릭 요거트 집 마다 다르던데 이집 은 내 좋아하는 그런 맛 이야
55862,건강,그런 건 집 에서 만들어 먹으면 또 맛 없어요
55863,건강,남 만들어 준 건강하게 먹는 게 좋죠
55864,건강,꿀 맛있고 과일 상큼 하고 암튼 최고 의 조합 인 그릭 요거트 집 발견 이다
55865,건강,우리 야근 끝나는 날 함께 하자 진심 으로
55866,건강,그래요 언니 잦은 야근 으로 몸 의 피로 그득하네요
55867,건강,피오 에는 맛사지 최고 인데
55868,건강,또 야근 안 해도되 면 잠 안 오는 거 알 죠
55869,건강,내 저번 반도 에서 등 마사지 받았다고 했 재
55870,건강,예 언니 시원해요
55871,건강,시원 은 한데 몸 은 돌아가잖 앙
55872,건강,다시 피곤하다
55873,건강,가까운 데 서 니깐 빨리 맞고 오지마
55874,건강,언니 독감 은 매년 맞았어요
55875,건강,일단 우리 신랑 회사 에서 독감 은 매년 해줘서 공짜 로 계속 맞았어
55876,건강,난 계속 왔다가 작년 인가 재작년 인가 안 맞았는데
55877,건강,나도 내 동네 에서 맞으면 고민 좀 했을걸
55878,건강,감기 걸린 일이 없길래 안 맞을라고요
55879,건강,사실 나도 감기 걸릴 일이 잘 없긴 한데
55880,건강,애 들 만 맞추고 주사 지긋지긋해요
55881,건강,나도 이번 백신 맞으면서 그랬다
55882,건강,아까 그릭 요거트 또 생각나네
55883,건강,안 캐도 부스터 또 시작 이던 데
55884,건강,부스터 안 맞음
55885,건강,너무 무섭다
55886,건강,그릭 요거트 매일 먹어요
55887,건강,그건 살안 찌 니깐
55888,건강,겁나 비싸 내 집 에서 만들어 볼까
55889,건강,부스터 난 안 맞을라고요
55890,건강,우유 랑 요구르트 만 있으면 되던데
55891,건강,홍삼 좀 먹어 볼까 요
55892,건강,니 먹는다고
55893,건강,다이어트 하는데 뭔가 영양 관리 좀 해야 될 거 같아서
55894,건강,뭐 우하하하 홍삼 은 애 들 먹이고싶다
55895,건강,영 양제 를 빈속 먹으니까 속이 안 좋아서
55896,건강,울 신랑 열 많아가 홍삼 못 먹고
55897,건강,밥 요즘 많이 안 먹잖아요
55898,건강,비타민 먹으니까 속이 너무 쓰리더라구요
55899,건강,니 밥 좀 먹어야겠구먼
55900,건강,밥 제일 보약
55901,건강,나도 솔직히 얼마나 열 많아서 홍삼 고민 중인 거 에요
55902,건강,홍삼 좋은데 저번 먹으니 생리통 덜하더라
55903,건강,몸 따뜻하게 하는지
55904,건강,정말 요 홍삼 같은 거 먹으면 몸 약간 뜨 끈 뜨끈하게 올라오는 느낌 싫어서
55905,건강,그건 열 많다는건데
55906,건강,그래서 대상포진 걸렸을 때 엄마 홍삼 사 줬는데도 안 먹었거든요
55907,건강,먹지마라
55908,건강,니 다른거 먹어야 갰구만
55909,건강,안 먹어야 겠네요
55910,건강,오이 먹어라
55911,건강,손목 하고 어깨 늠 푸요
55912,건강,나도 아까 파쓰뿌맀다이
55913,건강,난더 가서 파스 좀 붙이 고 오까 요
55914,건강,훨씬 좋다
55915,건강,거뭐 야근 하다 병원 비 더 나올라
55916,건강,아니야 우리 에겐 실비 있잖아
55917,건강,영 양제 라도 맞으러 가까
55918,건강,영 양제 이제 비급 연 거 같던데요
55919,건강,비급 여가
55920,건강,우리 둘째 예전 열 조금 나서 병원 가니 바로 링겔 주사 비급 여 라며
55921,건강,뭐 많이 뱌꼇구 만
55922,건강,짐 생각 하믄 링겔 왜 맞았는지
55923,건강,그런거 한 방 맞느면 좋은데
55924,건강,어른 들꺼는 또 다른 멀 긋네
55925,건강,우리 의 건강 위해 뭘 하면 좋노
55926,건강,내일 은 우리 야근 하지말고 푹 잡시다요
55927,건강,내일 은 숙면 취하 는것이가
55928,건강,잠 보약 이지
55929,건강,잠 보약 인데 보약 좀 먹읍시다
55930,건강,내일 은 산소 공급 좀 하고
55931,건강,거 우리 몸 익어서 내일 잠 안 올 거 같아요
55932,건강,자 사람 몸 참 적응 잘 하재
55933,건강,그리고 늘 똑같은 패턴
55934,건강,아쉬운 마음 과 우리 몸 더 쓰지못 한 것 대한 후회
55935,건강,그렇죠 그렇지만 내일 일 해야 하니
55936,건강,일 은 소중한것이지 건강 소중하고
55937,건강,맞아요 건강해야 일도 할수있는
55938,건강,간접흡연 위험한데
55939,건강,첫째 일찍 테 나서 폐 도난 신경 쓰 엿 지
55940,건강,근 데 저래 피고
55941,건강,정말 기적 인 아빠 들
55942,건강,힘든건 알 지만
55943,건강,글츄 몸 에도 그랗 게 나쁜데
55944,건강,씻어도 냄새 나고 묻어있고 그런거 넘 싫은거지
55945,건강,병원 가면 무조 간 담배 부터 끊으라 하잖나여
55946,건강,중독 그래서 저래 위험하다
55947,건강,나이 드니 냄새 더 많이 나요
